species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_index_basis,introduced_gen,state_kind,battle_only,cosmetic,type1,type2,hp,atk,def,spe,spa,spd,abilities,required_item,required_move,required_ability,required_tera_type,changes_from,battle_only_from,nonstandard,source,notes,form_argument,form_argument_basis,verification_status
75,Graveler,ゴローン,데구리,Graveler-Alola,Alola,1,showdown_formeOrder,7,persistent_identity,no,no,Rock,Electric,55,95,115,35,45,45,Magnet Pull|Sturdy|Galvanize,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
76,Golem,ゴローニャ,딱구리,Golem,Base,0,showdown_formeOrder,1,base_form,no,no,Rock,Ground,80,120,130,45,55,65,Rock Head|Sturdy|Sand Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
76,Golem,ゴローニャ,딱구리,Golem-Alola,Alola,1,showdown_formeOrder,7,persistent_identity,no,no,Rock,Electric,80,120,130,45,55,65,Magnet Pull|Sturdy|Galvanize,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
77,Ponyta,ポニータ,포니타,Ponyta,Base,0,showdown_formeOrder,1,base_form,no,no,Fire,,50,85,55,90,65,65,Run Away|Flash Fire|Flame Body,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
77,Ponyta,ポニータ,포니타,Ponyta-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Psychic,,50,85,55,90,65,65,Run Away|Pastel Veil|Anticipation,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
78,Rapidash,ギャロップ,날쌩마,Rapidash,Base,0,showdown_formeOrder,1,base_form,no,no,Fire,,65,100,70,105,80,80,Run Away|Flash Fire|Flame Body,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
78,Rapidash,ギャロップ,날쌩마,Rapidash-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Psychic,Fairy,65,100,70,105,80,80,Run Away|Pastel Veil|Anticipation,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
79,Slowpoke,ヤドン,야돈,Slowpoke,Base,0,showdown_formeOrder,1,base_form,no,no,Water,Psychic,90,65,65,15,40,40,Oblivious|Own Tempo|Regenerator,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
79,Slowpoke,ヤドン,야돈,Slowpoke-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Psychic,,90,65,65,15,40,40,Gluttony|Own Tempo|Regenerator,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
80,Slowbro,ヤドラン,야도란,Slowbro,Base,0,showdown_formeOrder,1,base_form,no,no,Water,Psychic,95,75,110,30,100,80,Oblivious|Own Tempo|Regenerator,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
80,Slowbro,ヤドラン,야도란,Slowbro-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Water,Psychic,95,75,180,30,130,80,Shell Armor,Slowbronite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
80,Slowbro,ヤドラン,야도란,Slowbro-Galar,Galar,2,showdown_formeOrder,8,persistent_identity,no,no,Poison,Psychic,95,100,95,30,100,70,Quick Draw|Own Tempo|Regenerator,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
83,Farfetch\u2019d,カモネギ,파오리,Farfetch\u2019d,Base,0,showdown_formeOrder,1,base_form,no,no,Normal,Flying,52,90,55,60,58,62,Keen Eye|Inner Focus|Defiant,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
83,Farfetch\u2019d,カモネギ,파오리,Farfetch\u2019d-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Fighting,,52,95,55,55,58,62,Steadfast|Scrappy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
88,Grimer,ベトベター,질퍽이,Grimer,Base,0,showdown_formeOrder,1,base_form,no,no,Poison,,80,80,50,25,40,50,Stench|Sticky Hold|Poison Touch,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
88,Grimer,ベトベター,질퍽이,Grimer-Alola,Alola,1,showdown_formeOrder,7,persistent_identity,no,no,Poison,Dark,80,80,50,25,40,50,Poison Touch|Gluttony|Power of Alchemy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
89,Muk,ベトベトン,질뻐기,Muk,Base,0,showdown_formeOrder,1,base_form,no,no,Poison,,105,105,75,50,65,100,Stench|Sticky Hold|Poison Touch,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
89,Muk,ベトベトン,질뻐기,Muk-Alola,Alola,1,showdown_formeOrder,7,persistent_identity,no,no,Poison,Dark,105,105,75,50,65,100,Poison Touch|Gluttony|Power of Alchemy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
94,Gengar,ゲンガー,팬텀,Gengar,Base,0,showdown_formeOrder,1,base_form,no,no,Ghost,Poison,60,65,60,110,130,75,Cursed Body,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
94,Gengar,ゲンガー,팬텀,Gengar-Gmax,Gmax,,not_persistent_form_id_gigantamax,8,battle_transformation,no,no,Ghost,Poison,60,65,60,110,130,75,Cursed Body,,,,,Gengar,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,semantic_verified_not_persistent
94,Gengar,ゲンガー,팬텀,Gengar-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Ghost,Poison,60,65,80,130,170,95,Shadow Tag,Gengarite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
99,Kingler,キングラー,킹크랩,Kingler,Base,0,base_default,1,base_form,no,no,Water,,55,130,115,75,50,50,Hyper Cutter|Shell Armor|Sheer Force,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,base_identity
99,Kingler,キングラー,킹크랩,Kingler-Gmax,Gmax,,not_persistent_form_id_gigantamax,8,battle_transformation,no,no,Water,,55,130,115,75,50,50,Hyper Cutter|Shell Armor|Sheer Force,,,,,Kingler,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,semantic_verified_not_persistent
100,Voltorb,ビリリダマ,찌리리공,Voltorb,Base,0,showdown_formeOrder,1,base_form,no,no,Electric,,40,30,50,100,55,55,Soundproof|Static|Aftermath,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
100,Voltorb,ビリリダマ,찌리리공,Voltorb-Hisui,Hisui,1,showdown_formeOrder,8,persistent_identity,no,no,Electric,Grass,40,30,50,100,55,55,Soundproof|Static|Aftermath,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
101,Electrode,マルマイン,붐볼,Electrode,Base,0,showdown_formeOrder,1,base_form,no,no,Electric,,60,50,70,150,80,80,Soundproof|Static|Aftermath,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
101,Electrode,マルマイン,붐볼,Electrode-Hisui,Hisui,1,showdown_formeOrder,8,persistent_identity,no,no,Electric,Grass,60,50,70,150,80,80,Soundproof|Static|Aftermath,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
101,Electrode,マルマイン,붐볼,Electrode-Hisui-Lord,Hisuian-Lord,2,PKHeX_FormInfo_IsLordForm,8,scripted_boss_internal_form,no,no,Electric,Grass,60,50,70,150,80,80,Soundproof|Static|Aftermath,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Pokémon Legends: Arceus Lord/Lady form; not a normal player-owned form.,,,reference_verified
103,Exeggutor,ナッシー,나시,Exeggutor,Base,0,showdown_formeOrder,1,base_form,no,no,Grass,Psychic,95,95,85,55,125,75,Chlorophyll|Harvest,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
103,Exeggutor,ナッシー,나시,Exeggutor-Alola,Alola,1,showdown_formeOrder,7,persistent_identity,no,no,Grass,Dragon,95,105,85,45,125,75,Frisk|Harvest,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
105,Marowak,ガラガラ,텅구리,Marowak,Base,0,showdown_formeOrder,1,base_form,no,no,Ground,,60,80,110,45,50,80,Rock Head|Lightning Rod|Battle Armor,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
105,Marowak,ガラガラ,텅구리,Marowak-Alola,Alola,1,showdown_formeOrder,7,persistent_identity,no,no,Fire,Ghost,60,80,110,45,50,80,Cursed Body|Lightning Rod|Rock Head,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
105,Marowak,ガラガラ,텅구리,Marowak-Alola-Totem,Alola-Totem,2,showdown_formeOrder,7,hidden_internal_form,no,no,Fire,Ghost,60,80,110,45,50,80,Rock Head,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
110,Weezing,マタドガス,또도가스,Weezing,Base,0,showdown_formeOrder,1,base_form,no,no,Poison,,65,90,120,60,85,70,Levitate|Neutralizing Gas|Stench,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
110,Weezing,マタドガス,또도가스,Weezing-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Poison,Fairy,65,90,120,60,85,70,Levitate|Neutralizing Gas|Misty Surge,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
115,Kangaskhan,ガルーラ,캥카,Kangaskhan,Base,0,showdown_formeOrder,1,base_form,no,no,Normal,,105,95,80,90,40,80,Early Bird|Scrappy|Inner Focus,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
115,Kangaskhan,ガルーラ,캥카,Kangaskhan-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Normal,,105,125,100,100,60,100,Parental Bond,Kangaskhanite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
121,Starmie,スターミー,아쿠스타,Starmie,Base,0,showdown_formeOrder,1,base_form,no,no,Water,Psychic,60,75,85,115,100,85,Illuminate|Natural Cure|Analytic,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
121,Starmie,スターミー,아쿠스타,Starmie-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Water,Psychic,60,100,105,120,130,105,Huge Power,Starminite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
122,Mr. Mime,バリヤード,마임맨,Mr. Mime,Base,0,showdown_formeOrder,1,base_form,no,no,Psychic,Fairy,40,45,65,90,100,120,Soundproof|Filter|Technician,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
122,Mr. Mime,バリヤード,마임맨,Mr. Mime-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Ice,Psychic,50,65,65,100,90,90,Vital Spirit|Screen Cleaner|Ice Body,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
127,Pinsir,カイロス,쁘사이저,Pinsir,Base,0,showdown_formeOrder,1,base_form,no,no,Bug,,65,125,100,85,55,70,Hyper Cutter|Mold Breaker|Moxie,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
127,Pinsir,カイロス,쁘사이저,Pinsir-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Bug,Flying,65,155,120,105,65,90,Aerilate,Pinsirite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
128,Tauros,ケンタロス,켄타로스,Tauros,Base,0,showdown_formeOrder,1,base_form,no,no,Normal,,75,100,95,110,40,70,Intimidate|Anger Point|Sheer Force,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
128,Tauros,ケンタロス,켄타로스,Tauros-Paldea-Combat,Paldea-Combat,1,showdown_formeOrder,9,persistent_identity,no,no,Fighting,,75,110,105,100,30,70,Intimidate|Anger Point|Cud Chew,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
128,Tauros,ケンタロス,켄타로스,Tauros-Paldea-Blaze,Paldea-Blaze,2,showdown_formeOrder,9,persistent_identity,no,no,Fighting,Fire,75,110,105,100,30,70,Intimidate|Anger Point|Cud Chew,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
128,Tauros,ケンタロス,켄타로스,Tauros-Paldea-Aqua,Paldea-Aqua,3,showdown_formeOrder,9,persistent_identity,no,no,Fighting,Water,75,110,105,100,30,70,Intimidate|Anger Point|Cud Chew,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
130,Gyarados,ギャラドス,갸라도스,Gyarados,Base,0,showdown_formeOrder,1,base_form,no,no,Water,Flying,95,125,79,81,60,100,Intimidate|Moxie,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
130,Gyarados,ギャラドス,갸라도스,Gyarados-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Water,Dark,95,155,109,81,70,130,Mold Breaker,Gyaradosite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
131,Lapras,ラプラス,라프라스,Lapras,Base,0,base_default,1,base_form,no,no,Water,Ice,130,85,80,60,85,95,Water Absorb|Shell Armor|Hydration,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,base_identity
131,Lapras,ラプラス,라프라스,Lapras-Gmax,Gmax,,not_persistent_form_id_gigantamax,8,battle_transformation,no,no,Water,Ice,130,85,80,60,85,95,Water Absorb|Shell Armor|Hydration,,,,,Lapras,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,semantic_verified_not_persistent
133,Eevee,イーブイ,이브이,Eevee,Base,0,showdown_formeOrder,1,base_form,no,no,Normal,,55,55,50,55,45,65,Run Away|Adaptability|Anticipation,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
133,Eevee,イーブイ,이브이,Eevee-Gmax,Gmax,,not_persistent_form_id_gigantamax,8,battle_transformation,no,no,Normal,,55,55,50,55,45,65,Run Away|Adaptability|Anticipation,,,,,Eevee,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,semantic_verified_not_persistent
133,Eevee,イーブイ,이브이,Eevee-Starter,Starter,1,showdown_formeOrder,1,persistent_identity,no,no,Normal,,65,75,70,75,65,85,Run Away|Adaptability|Anticipation,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
142,Aerodactyl,プテラ,프테라,Aerodactyl,Base,0,showdown_formeOrder,1,base_form,no,no,Rock,Flying,80,105,65,130,60,75,Rock Head|Pressure|Unnerve,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
142,Aerodactyl,プテラ,프테라,Aerodactyl-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Rock,Flying,80,135,85,150,70,95,Tough Claws,Aerodactylite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
143,Snorlax,カビゴン,잠만보,Snorlax,Base,0,base_default,1,base_form,no,no,Normal,,160,110,65,30,65,110,Immunity|Thick Fat|Gluttony,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,base_identity
143,Snorlax,カビゴン,잠만보,Snorlax-Gmax,Gmax,,not_persistent_form_id_gigantamax,8,battle_transformation,no,no,Normal,,160,110,65,30,65,110,Immunity|Thick Fat|Gluttony,,,,,Snorlax,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,semantic_verified_not_persistent
144,Articuno,フリーザー,프리져,Articuno,Base,0,showdown_formeOrder,1,base_form,no,no,Ice,Flying,90,85,100,85,95,125,Pressure|Snow Cloak,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
144,Articuno,フリーザー,프리져,Articuno-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Psychic,Flying,90,85,85,95,125,100,Competitive,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
145,Zapdos,サンダー,썬더,Zapdos,Base,0,showdown_formeOrder,1,base_form,no,no,Electric,Flying,90,90,85,100,125,90,Pressure|Static,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
145,Zapdos,サンダー,썬더,Zapdos-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Fighting,Flying,90,125,90,100,85,90,Defiant,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
146,Moltres,ファイヤー,파이어,Moltres,Base,0,showdown_formeOrder,1,base_form,no,no,Fire,Flying,90,100,90,90,125,85,Pressure|Flame Body,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
146,Moltres,ファイヤー,파이어,Moltres-Galar,Galar,1,showdown_formeOrder,8,persistent_identity,no,no,Dark,Flying,90,85,90,90,100,125,Berserk,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
149,Dragonite,カイリュー,망나뇽,Dragonite,Base,0,showdown_formeOrder,1,base_form,no,no,Dragon,Flying,91,134,95,80,100,100,Inner Focus|Multiscale,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
149,Dragonite,カイリュー,망나뇽,Dragonite-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Dragon,Flying,91,124,115,100,145,125,Multiscale,Dragoninite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
150,Mewtwo,ミュウツー,뮤츠,Mewtwo,Base,0,showdown_formeOrder,1,base_form,no,no,Psychic,,106,110,90,130,154,90,Pressure|Unnerve,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
150,Mewtwo,ミュウツー,뮤츠,Mewtwo-Mega-X,Mega-X,1,showdown_formeOrder,6,battle_transformation,no,no,Psychic,Fighting,106,190,100,130,154,100,Steadfast,Mewtwonite X,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
150,Mewtwo,ミュウツー,뮤츠,Mewtwo-Mega-Y,Mega-Y,2,showdown_formeOrder,6,battle_transformation,no,no,Psychic,,106,150,70,140,194,120,Insomnia,Mewtwonite Y,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
154,Meganium,メガニウム,메가니움,Meganium,Base,0,showdown_formeOrder,2,base_form,no,no,Grass,,80,82,100,80,83,100,Overgrow|Leaf Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
154,Meganium,メガニウム,메가니움,Meganium-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Grass,Fairy,80,92,115,80,143,115,Mega Sol,Meganiumite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
157,Typhlosion,バクフーン,블레이범,Typhlosion,Base,0,showdown_formeOrder,2,base_form,no,no,Fire,,78,84,78,100,109,85,Blaze|Flash Fire,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
157,Typhlosion,バクフーン,블레이범,Typhlosion-Hisui,Hisui,1,showdown_formeOrder,8,persistent_identity,no,no,Fire,Ghost,73,84,78,95,119,85,Blaze|Frisk,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
160,Feraligatr,オーダイル,장크로다일,Feraligatr,Base,0,showdown_formeOrder,2,base_form,no,no,Water,,85,105,100,78,79,83,Torrent|Sheer Force,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
160,Feraligatr,オーダイル,장크로다일,Feraligatr-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Water,Dragon,85,160,125,78,89,93,Dragonize,Feraligite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
172,Pichu,ピチュー,피츄,Pichu,Base,0,showdown_formeOrder,2,base_form,no,no,Electric,,20,40,15,60,35,35,Static|Lightning Rod,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
