path,root,size,blob_sha,category,action,role,source_commit
PKHeX.Core/Editing/Program/Settings/SoundSettings.cs,PKHeX.Core,490,aedc16b6d1029626bfd7f349ed3974ff892fcf92,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Program/StartupArguments.cs,PKHeX.Core,3461,c373e0a033685f58b1a5e519f5d36164dac495d7,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Program/StartupUtil.cs,PKHeX.Core,3985,da2397ec7cceb0f970470e75eeecbc98bea612e5,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipBase.cs,PKHeX.Core,434,e6741ef78ad5d84a7b621321b64916bf504027b5,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipClear.cs,PKHeX.Core,1044,e439a26efbce85e8632588a6a7fc37bb2b6977d3,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipClearComplex.cs,PKHeX.Core,1117,ddff389cb3debe8147737909192e5e2e9d203e25,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipClearDuplicate.cs,PKHeX.Core,1502,78c0c2a03ea712cb86103a6591ef3449f43e4aac,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipDefaults.cs,PKHeX.Core,5692,4692ced8a9ccd5617786b79d0b09a5a065bbbd6a,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipModify.cs,PKHeX.Core,752,47b147003a52ef320f9535e6cc805e7488137100,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipModifyComplex.cs,PKHeX.Core,827,f33f897ef8bbfe88a92c4f59e604d2f4868d530d,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipParam.cs,PKHeX.Core,354,7af44c6c5ec5dc1c7107af36ea8d8d15ee100da6,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipSort.cs,PKHeX.Core,1145,007c46cdace088a0dda5a3b16e4ce97147656cbe,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipSortComplex.cs,PKHeX.Core,1740,8166703e44e3a94169e7b0bca2657bedec8f5df2,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipType.cs,PKHeX.Core,906,b2c6f5a82a8542e4c4a332203ce6b292f2e1c7ec,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipulator.cs,PKHeX.Core,3295,3004cf652d0fb12379e978786178ba6c8a97d8f2,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/BoxManipUtil.cs,PKHeX.Core,3115,a5b9f5f6dd568b8c83f67eecbc3654d0e65b97ae,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/BoxManip/IBoxManip.cs,PKHeX.Core,1360,95ddf886c18b53d72d69e7f47482ec26c36fc891,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/Controls/TrainerIDManager.cs,PKHeX.Core,3706,ec0ff4f25619cb275fc03ad17300d3671421ecc0,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventOld/EventLabelCollection.cs,PKHeX.Core,605,0e0ccab0740b1c291f24218d2a103b0feb8e3d23,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventOld/EventLabelCollectionSystem.cs,PKHeX.Core,849,b3f20605254ee86911a962cbdd6082a66ab37988,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventOld/EventLabelParsing.cs,PKHeX.Core,5120,b9f57870ab9eb21c3ce7e67de034f3c984f0f276,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventOld/EventWorkspace.cs,PKHeX.Core,1489,cebbb07063bd8e63e3b3742fd11d078423c92495,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventOld/NamedEventType.cs,PKHeX.Core,1021,647efab6f683912fdc7c187f7eb40f736d271e65,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventOld/NamedEventValue.cs,PKHeX.Core,102,d722300457c22d743b599c99cd13c342e9169beb,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventOld/NamedEventWork.cs,PKHeX.Core,410,3954e44f488e5b065854cd1054e5e8da5cfd7afd,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventUnlock/EventUnlocker.cs,PKHeX.Core,132,abdbdc9207269d52799b595352eaecb60d982aa8,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventUnlock/EventUnlocker8b.cs,PKHeX.Core,4326,6d6b8e4198df93ffd6b3a464218f4d65b5b52b04,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/Diff/EventWorkDiff.cs,PKHeX.Core,3744,66929a79bb4748f6d1503d74a808e3d1b5ff6719,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/Diff/EventWorkDiff7b.cs,PKHeX.Core,3518,3bd7ba5e7321300ef9a4019088eefb8e1b8d482b,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/Diff/EventWorkDiff8b.cs,PKHeX.Core,3576,f467ee0e99ffabc3126b80cb956d6143c84573dd,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/Diff/EventWorkDiffCompatibility.cs,PKHeX.Core,1586,f241df260ca530161359843b879940804000c7dd,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/Diff/IEventWorkDiff.cs,PKHeX.Core,322,d52e7a3fe09f43559e4442c6818e6bc3c5707207,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/EventFlag.cs,PKHeX.Core,300,25f7eca798b4ba3db56c6cef93d780461d9af622,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/EventVar.cs,PKHeX.Core,646,2fa8d7e76afacb72b613107e92aecd44be40ef9c,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/EventVarGroup.cs,PKHeX.Core,207,2c5e0ce255d8e057f70ce48b86ace57337a6ae67,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/EventWork.cs,PKHeX.Core,2259,c74bc6ba3f81441991ecc45d7831a67a9b1dc9d6,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/EventWorkUtil.cs,PKHeX.Core,5603,27f7a9e3a2ed4199e02426eac906d1abc735023a,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/EventWorkVal.cs,PKHeX.Core,414,84134031534a6330dac7ac4a8b0cbe5c8cca31cd,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/EventWork/SplitEventEditor.cs,PKHeX.Core,2194,f3ba8181094255cb1c3a32f6825ec20f1f55c741,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/FakePKMEditor.cs,PKHeX.Core,584,bde819626f2345b5fa233cd2d4c24afbf14b28ff,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/FakeSaveFile.cs,PKHeX.Core,2734,3f9d8c1a77f3bc167716d0f817ce948f27d8e5d7,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Editors/SaveDataEditor.cs,PKHeX.Core,686,85c3ad2c9ad9c8057baec0310c3afe540e732830,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Management/INamedFolderPath.cs,PKHeX.Core,790,a7335037b2060d86061a14d0dead48e83ee21d5a,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Management/SavePreview.cs,PKHeX.Core,1607,f37d575707f2e255991ee70e6252beb6815f8d8c,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/BoxEdit.cs,PKHeX.Core,2403,6fa340c84aa1c29e19cc9f3e56800a5d9fe78617,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Exporting/BoxExport.cs,PKHeX.Core,7023,2cb97cbdb4bfde8386d68cc76501106d6a94de35,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Exporting/BoxExportSettings.cs,PKHeX.Core,4196,55587edfd674e79ea7193bd4dd3a0e542642f551,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Extensions.cs,PKHeX.Core,11092,c40c8fd119fa8d8895b4fb4fa6f620b309c57596,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Info/ISlotInfo.cs,PKHeX.Core,1868,03c1854f3126f03580a3d91b7b7c72387f32e4e9,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Info/SlotCache.cs,PKHeX.Core,3255,111fe71f484932ad342dabe8caab12c900592a32,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Info/SlotInfoBox.cs,PKHeX.Core,1042,fa9faa0fb7ff9066c399a409a9cb1a4eb3e22005,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Info/SlotInfoFile.cs,PKHeX.Core,1059,7d0a5016bc716995df2c6c3ab889ddea25935571,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Info/SlotInfoLoader.cs,PKHeX.Core,4209,2d837f61528e6d012b13466e1318eb7bf27bede7,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Info/SlotInfoMisc.cs,PKHeX.Core,986,e55759b351810a36bc9a2d39f6e7ad79ae7e93b9,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Info/SlotInfoParty.cs,PKHeX.Core,1009,c6a4710b5f00c5f188d27101bcca782bdbcd0eb0,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/Info/WriteBlockedMessage.cs,PKHeX.Core,287,c6f83eeae649af1fa1dbd288a5acd6c2e2d825be,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/ISlotViewer.cs,PKHeX.Core,2352,57bf93eba083e8468e3921944a8159897f76aa65,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/SlotChangelog.cs,PKHeX.Core,7053,10635a051e0ba990e641157fa4a14e5e571b52b2,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/SlotEditor.cs,PKHeX.Core,5708,876159ed20ab9b9ef38acf6b68118a056e01c6bb,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/SlotPublisher.cs,PKHeX.Core,2093,e5a5e61615cc13f9ec4b66ae313cb09b8f2a3ea9,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/SlotTouchResult.cs,PKHeX.Core,837,d21a04814e5a378530b5877d652434a9f1804e33,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/SlotTouchType.cs,PKHeX.Core,1069,c555f0a18f05c055b671bd1f4a4a50c2239e3cb8,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/SlotViewInfo.cs,PKHeX.Core,1534,8ebfa02c497d416d0c501d9f65d40dc409e886b3,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/SlotVisibilityType.cs,PKHeX.Core,708,f5f5089e54f791842c4e7bff1f9ccebf000698c8,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/Saves/Slots/StorageSlotType.cs,PKHeX.Core,2263,346ee2b39ae83c4498af6b4141d4a701a140d0d7,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Editing/WurmpleUtil.cs,PKHeX.Core,2685,06564ae2ea71e4816ec0adb4d9470e3a151e61aa,editing_logic,reference_only,Editor-side mutation/application logic,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/ComboItem.cs,PKHeX.Core,229,ffe3f939b4b4f9819fca5e22b7fe101b9dc8d135,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/Ability.cs,PKHeX.Core,4961,65d68d83cc4294f886e5cbddf11294e0d5c6e3b2,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/Ball.cs,PKHeX.Core,1275,c25b7c12e9b0f770a5270abf8ca36ff6f98454e9,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/GameVersion.cs,PKHeX.Core,11508,f2a1e245aed8e802d9987d5964d771d4dfdb6fed,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/GCVersion.cs,PKHeX.Core,2085,fe619e9093a13bf6dc6eda6129fcf2c60202e540,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/Gender.cs,PKHeX.Core,342,1aca208b3c6024f39d1e4efe2d68339b96120c61,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/LanguageBR.cs,PKHeX.Core,1844,2c39b6877a0097ee856d48287f38f05bb85f1ec3,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/LanguageGC.cs,PKHeX.Core,2358,788edcd77cc35150ad3a567884f90f5eb9c7d3b4,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/LanguageID.cs,PKHeX.Core,1391,e152e9d53d82277529b42bea86f6be1bcf63032c,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/Move.cs,PKHeX.Core,14652,459925b57a18dc4596c0467d13c7980c89be66cf,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/MoveType.cs,PKHeX.Core,1141,c2ea1432350dceee6f79241b4b0b1285454b5e62,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/Nature.cs,PKHeX.Core,2208,17833ddb9061621d83a0b8b3fdb681b021847720,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/Region3DSIndex.cs,PKHeX.Core,285,2f9a2fab8cb7a1128a0c4c59b7e1d2a07185c2a3,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/Enums/Species.cs,PKHeX.Core,14144,2ee6405482c9420c13a3eeead8ace143316cae24,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/FilteredGameDataSource.cs,PKHeX.Core,6085,08ed5e645c591e1bf03b9fe40ab8193bda483c51,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/GameDataSource.cs,PKHeX.Core,5763,9aaa8da30e963183315800c6107005795cc3fd2d,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/GameInfo.cs,PKHeX.Core,3037,97287eb9e0073f06ed0fcf86903cf39b2faf4314,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/GameLanguage.cs,PKHeX.Core,5124,77d94ec0b0e85cad262c05ebd2ae126d2b58e928,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/GameStrings.cs,PKHeX.Core,39366,ca59743d40f09b18d40d4d0b775b3d04cb4576aa,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/GeoLocation.cs,PKHeX.Core,5817,81584eb0b6e5396b48f6b0731f64b3aeaf4d1684,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/LocationSet/ILocationSet.cs,PKHeX.Core,752,021eed5f2df423b1d12192e96b9c443d74c5d5e9,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/LocationSet/LocationSet0.cs,PKHeX.Core,763,4668d1ae905c2e728b38291c93a69cdd54b9cbd9,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/LocationSet/LocationSet4.cs,PKHeX.Core,1271,94a616ff01c9e509a82445e35dbe25360b6e9031,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/LocationSet/LocationSet6.cs,PKHeX.Core,1463,ee670f4bfdb0f7b8ce0e06efd1aef39d802ec06a,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/MemoryStrings.cs,PKHeX.Core,2675,89a924419a7c801903dc2eee7a171d974d5b623a,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/MetDataSource.cs,PKHeX.Core,16266,337d5b82c4b9ea18dd1dc5dfa3af8698ee41a327,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameStrings/ProgramLanguage.cs,PKHeX.Core,908,e30e7dfa244446117afc6eb3ce9c0ecb1ab5c200,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/GameUtil.cs,PKHeX.Core,11074,aabee079ff9b209e58f7425e33a89ec5a65f23dd,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Game/IBasicStrings.cs,PKHeX.Core,567,bf601d50fb1ffcdaf947613f5cd46469f0290c20,game_metadata,extract_or_reimplement,"Versions, locations, game strings, enums",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
