species_num,species,full_name,form_name,introduced_gen,state_kind,persistence,required_item,required_move,required_ability,required_tera_type,changes_from,battle_only_from,trigger_evidence,reset_evidence,notes
869,Alcremie,Alcremie-Rainbow-Swirl-Berry-Sweet,Rainbow-Swirl + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Rainbow-Swirl-Clover-Sweet,Rainbow-Swirl + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Rainbow-Swirl-Flower-Sweet,Rainbow-Swirl + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Rainbow-Swirl-Love-Sweet,Rainbow-Swirl + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Rainbow-Swirl-Ribbon-Sweet,Rainbow-Swirl + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Rainbow-Swirl-Star-Sweet,Rainbow-Swirl + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Rainbow-Swirl-Strawberry-Sweet,Rainbow-Swirl + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
870,Falinks,Falinks,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
870,Falinks,Falinks-Mega,Mega,9,battle_transformation,battle/temporary,Falinksite,,,,,,item=Falinksite,see generation research / battle-state rules,
875,Eiscue,Eiscue,Ice,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
875,Eiscue,Eiscue-Noice,Noice,8,battle_only_form,battle/temporary,,,Ice Face,,,Eiscue,ability=Ice Face,see generation research / battle-state rules,
876,Indeedee,Indeedee,M,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
876,Indeedee,Indeedee-F,F,8,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
877,Morpeko,Morpeko,Full-Belly,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
877,Morpeko,Morpeko-Hangry,Hangry,8,battle_only_form,battle/temporary,,,Hunger Switch,,,Morpeko,ability=Hunger Switch,see generation research / battle-state rules,
879,Copperajah,Copperajah,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
879,Copperajah,Copperajah-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Copperajah,,changesFrom=Copperajah,see generation research / battle-state rules,
884,Duraludon,Duraludon,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
884,Duraludon,Duraludon-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Duraludon,,changesFrom=Duraludon,see generation research / battle-state rules,
888,Zacian,Zacian,Hero,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
888,Zacian,Zacian-Crowned,Crowned,8,battle_only_form,battle/temporary,Rusted Sword,,,,,Zacian,item=Rusted Sword,see generation research / battle-state rules,
889,Zamazenta,Zamazenta,Hero,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
889,Zamazenta,Zamazenta-Crowned,Crowned,8,battle_only_form,battle/temporary,Rusted Shield,,,,,Zamazenta,item=Rusted Shield,see generation research / battle-state rules,
890,Eternatus,Eternatus,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
890,Eternatus,Eternatus-Eternamax,Eternamax,8,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
892,Urshifu,Urshifu,Single-Strike,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
892,Urshifu,Urshifu-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Urshifu,,changesFrom=Urshifu,see generation research / battle-state rules,
892,Urshifu,Urshifu-Rapid-Strike-Gmax,Rapid-Strike-Gmax,8,battle_transformation,battle/temporary,,,,,Urshifu-Rapid-Strike,Urshifu-Rapid-Strike,changesFrom=Urshifu-Rapid-Strike,see generation research / battle-state rules,
892,Urshifu,Urshifu-Rapid-Strike,Rapid-Strike,8,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
893,Zarude,Zarude,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
893,Zarude,Zarude-Dada,Dada,8,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
898,Calyrex,Calyrex,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
898,Calyrex,Calyrex-Ice,Ice,8,persistent_identity,persistent/derived,,,,,Calyrex,,changesFrom=Calyrex,see generation research / battle-state rules,
898,Calyrex,Calyrex-Shadow,Shadow,8,persistent_identity,persistent/derived,,,,,Calyrex,,changesFrom=Calyrex,see generation research / battle-state rules,
900,Kleavor,Kleavor-Lord,Lord,8,scripted_boss_internal_form,context-dependent,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Pokémon Legends: Arceus Lord/Lady form; not a normal player-owned form.
901,Ursaluna,Ursaluna,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
901,Ursaluna,Ursaluna-Bloodmoon,Bloodmoon,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
902,Basculegion,Basculegion,M,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
902,Basculegion,Basculegion-F,F,8,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
905,Enamorus,Enamorus,Incarnate,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
905,Enamorus,Enamorus-Therian,Therian,8,persistent_identity,persistent/derived,,,,,Enamorus,,changesFrom=Enamorus,see generation research / battle-state rules,
916,Oinkologne,Oinkologne,M,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
916,Oinkologne,Oinkologne-F,F,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
925,Maushold,Maushold,Three,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
925,Maushold,Maushold-Four,Four,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
931,Squawkabilly,Squawkabilly,Green,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
931,Squawkabilly,Squawkabilly-Blue,Blue,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
931,Squawkabilly,Squawkabilly-Yellow,Yellow,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
931,Squawkabilly,Squawkabilly-White,White,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
952,Scovillain,Scovillain,Base,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
952,Scovillain,Scovillain-Mega,Mega,9,battle_transformation,battle/temporary,Scovillainite,,,,,,item=Scovillainite,see generation research / battle-state rules,
964,Palafin,Palafin,Zero,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
964,Palafin,Palafin-Hero,Hero,9,battle_only_form,battle/temporary,,,Zero to Hero,,,Palafin,ability=Zero to Hero,see generation research / battle-state rules,
970,Glimmora,Glimmora,Base,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
970,Glimmora,Glimmora-Mega,Mega,9,battle_transformation,battle/temporary,Glimmoranite,,,,,,item=Glimmoranite,see generation research / battle-state rules,
978,Tatsugiri,Tatsugiri,Curly,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
978,Tatsugiri,Tatsugiri-Droopy,Droopy,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
978,Tatsugiri,Tatsugiri-Stretchy,Stretchy,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
978,Tatsugiri,Tatsugiri-Curly-Mega,Curly-Mega,9,battle_transformation,battle/temporary,Tatsugirinite,,,,,Tatsugiri,item=Tatsugirinite,see generation research / battle-state rules,
978,Tatsugiri,Tatsugiri-Droopy-Mega,Droopy-Mega,9,battle_transformation,battle/temporary,Tatsugirinite,,,,,Tatsugiri-Droopy,item=Tatsugirinite,see generation research / battle-state rules,
978,Tatsugiri,Tatsugiri-Stretchy-Mega,Stretchy-Mega,9,battle_transformation,battle/temporary,Tatsugirinite,,,,,Tatsugiri-Stretchy,item=Tatsugirinite,see generation research / battle-state rules,
982,Dudunsparce,Dudunsparce,Two-Segment,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
982,Dudunsparce,Dudunsparce-Three-Segment,Three-Segment,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
998,Baxcalibur,Baxcalibur,Base,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
998,Baxcalibur,Baxcalibur-Mega,Mega,9,battle_transformation,battle/temporary,Baxcalibrite,,,,,,item=Baxcalibrite,see generation research / battle-state rules,
999,Gimmighoul,Gimmighoul,Chest,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
999,Gimmighoul,Gimmighoul-Roaming,Roaming,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
1007,Koraidon,Koraidon-Apex,Apex,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 0; battle-capable apex state.
1007,Koraidon,Koraidon-Limited,Limited,9,persistent_presentation_mode,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 1; ride/presentation state.
1007,Koraidon,Koraidon-Sprinting,Sprinting,9,persistent_presentation_mode,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 2; ride/presentation state.
1007,Koraidon,Koraidon-Swimming,Swimming,9,persistent_presentation_mode,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 3; ride/presentation state.
1007,Koraidon,Koraidon-Gliding,Gliding,9,persistent_presentation_mode,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 4; ride/presentation state.
1008,Miraidon,Miraidon-Ultimate,Ultimate,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 0; battle-capable ultimate state.
1008,Miraidon,Miraidon-Low-Power,Low Power,9,persistent_presentation_mode,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 1; ride/presentation state.
1008,Miraidon,Miraidon-Drive,Drive,9,persistent_presentation_mode,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 2; ride/presentation state.
1008,Miraidon,Miraidon-Aquatic,Aquatic,9,persistent_presentation_mode,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 3; ride/presentation state.
1008,Miraidon,Miraidon-Glide,Glide,9,persistent_presentation_mode,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX Gen9 FormConverter form 4; ride/presentation state.
1012,Poltchageist,Poltchageist,Counterfeit,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
1012,Poltchageist,Poltchageist-Artisan,Artisan,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
1013,Sinistcha,Sinistcha,Unremarkable,9,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
1013,Sinistcha,Sinistcha-Masterpiece,Masterpiece,9,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
1017,Ogerpon,Ogerpon,Teal,9,base_form,base,,,,Grass,,,tera=Grass,see generation research / battle-state rules,
1017,Ogerpon,Ogerpon-Wellspring,Wellspring,9,item_form_plus_tera_binding,persistent/derived,Wellspring Mask,,,Water,Ogerpon,,item=Wellspring Mask; tera=Water; changesFrom=Ogerpon,see generation research / battle-state rules,
1017,Ogerpon,Ogerpon-Hearthflame,Hearthflame,9,item_form_plus_tera_binding,persistent/derived,Hearthflame Mask,,,Fire,Ogerpon,,item=Hearthflame Mask; tera=Fire; changesFrom=Ogerpon,see generation research / battle-state rules,
1017,Ogerpon,Ogerpon-Cornerstone,Cornerstone,9,item_form_plus_tera_binding,persistent/derived,Cornerstone Mask,,,Rock,Ogerpon,,item=Cornerstone Mask; tera=Rock; changesFrom=Ogerpon,see generation research / battle-state rules,
1017,Ogerpon,Ogerpon-Teal-Embody-Aspect,Teal Embody Aspect,9,battle_only_form,battle/temporary,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX FormInfo: Ogerpon form >= 4 is battle-only and reverts with form & 3; represents Terastallized Embody Aspect state.
1017,Ogerpon,Ogerpon-Teal-Tera,Teal-Tera,9,battle_only_form,battle/temporary,,,,Grass,,Ogerpon,tera=Grass,see generation research / battle-state rules,
1017,Ogerpon,Ogerpon-Wellspring-Embody-Aspect,Wellspring Embody Aspect,9,battle_only_form,battle/temporary,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX FormInfo: Ogerpon form >= 4 is battle-only and reverts with form & 3; represents Terastallized Embody Aspect state.
1017,Ogerpon,Ogerpon-Wellspring-Tera,Wellspring-Tera,9,battle_only_form,battle/temporary,Wellspring Mask,,,Water,,Ogerpon-Wellspring,item=Wellspring Mask; tera=Water,see generation research / battle-state rules,
1017,Ogerpon,Ogerpon-Hearthflame-Embody-Aspect,Hearthflame Embody Aspect,9,battle_only_form,battle/temporary,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX FormInfo: Ogerpon form >= 4 is battle-only and reverts with form & 3; represents Terastallized Embody Aspect state.
1017,Ogerpon,Ogerpon-Hearthflame-Tera,Hearthflame-Tera,9,battle_only_form,battle/temporary,Hearthflame Mask,,,Fire,,Ogerpon-Hearthflame,item=Hearthflame Mask; tera=Fire,see generation research / battle-state rules,
1017,Ogerpon,Ogerpon-Cornerstone-Embody-Aspect,Cornerstone Embody Aspect,9,battle_only_form,battle/temporary,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,PKHeX FormInfo: Ogerpon form >= 4 is battle-only and reverts with form & 3; represents Terastallized Embody Aspect state.
1017,Ogerpon,Ogerpon-Cornerstone-Tera,Cornerstone-Tera,9,battle_only_form,battle/temporary,Cornerstone Mask,,,Rock,,Ogerpon-Cornerstone,item=Cornerstone Mask; tera=Rock,see generation research / battle-state rules,
1024,Terapagos,Terapagos,Base,9,base_form,base,,,,Stellar,,,tera=Stellar,see generation research / battle-state rules,
1024,Terapagos,Terapagos-Terastal,Terastal,9,battle_only_form,battle/temporary,,,,Stellar,,Terapagos,tera=Stellar,see generation research / battle-state rules,
1024,Terapagos,Terapagos-Stellar,Stellar,9,battle_only_form,battle/temporary,,,,Stellar,,Terapagos,tera=Stellar,see generation research / battle-state rules,
