category,resource_index,index_semantics,japanese,korean,english,source_ja,source_ko,source_en,source_commit
species,96,species_id,スリープ,슬리프,Drowzee,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,97,species_id,スリーパー,슬리퍼,Hypno,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,98,species_id,クラブ,크랩,Krabby,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,99,species_id,キングラー,킹크랩,Kingler,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,100,species_id,ビリリダマ,찌리리공,Voltorb,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,101,species_id,マルマイン,붐볼,Electrode,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,102,species_id,タマタマ,아라리,Exeggcute,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,103,species_id,ナッシー,나시,Exeggutor,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,104,species_id,カラカラ,탕구리,Cubone,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,105,species_id,ガラガラ,텅구리,Marowak,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,106,species_id,サワムラー,시라소몬,Hitmonlee,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,107,species_id,エビワラー,홍수몬,Hitmonchan,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,108,species_id,ベロリンガ,내루미,Lickitung,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,109,species_id,ドガース,또가스,Koffing,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,110,species_id,マタドガス,또도가스,Weezing,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,111,species_id,サイホーン,뿔카노,Rhyhorn,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,112,species_id,サイドン,코뿌리,Rhydon,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,113,species_id,ラッキー,럭키,Chansey,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,114,species_id,モンジャラ,덩쿠리,Tangela,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,115,species_id,ガルーラ,캥카,Kangaskhan,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,116,species_id,タッツー,쏘드라,Horsea,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,117,species_id,シードラ,시드라,Seadra,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,118,species_id,トサキント,콘치,Goldeen,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,119,species_id,アズマオウ,왕콘치,Seaking,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,120,species_id,ヒトデマン,별가사리,Staryu,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,121,species_id,スターミー,아쿠스타,Starmie,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,122,species_id,バリヤード,마임맨,Mr. Mime,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,123,species_id,ストライク,스라크,Scyther,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,124,species_id,ルージュラ,루주라,Jynx,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,125,species_id,エレブー,에레브,Electabuzz,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,126,species_id,ブーバー,마그마,Magmar,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,127,species_id,カイロス,쁘사이저,Pinsir,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,128,species_id,ケンタロス,켄타로스,Tauros,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,129,species_id,コイキング,잉어킹,Magikarp,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,130,species_id,ギャラドス,갸라도스,Gyarados,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,131,species_id,ラプラス,라프라스,Lapras,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,132,species_id,メタモン,메타몽,Ditto,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,133,species_id,イーブイ,이브이,Eevee,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,134,species_id,シャワーズ,샤미드,Vaporeon,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,135,species_id,サンダース,쥬피썬더,Jolteon,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,136,species_id,ブースター,부스터,Flareon,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,137,species_id,ポリゴン,폴리곤,Porygon,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,138,species_id,オムナイト,암나이트,Omanyte,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,139,species_id,オムスター,암스타,Omastar,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,140,species_id,カブト,투구,Kabuto,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,141,species_id,カブトプス,투구푸스,Kabutops,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,142,species_id,プテラ,프테라,Aerodactyl,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,143,species_id,カビゴン,잠만보,Snorlax,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,144,species_id,フリーザー,프리져,Articuno,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,145,species_id,サンダー,썬더,Zapdos,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,146,species_id,ファイヤー,파이어,Moltres,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,147,species_id,ミニリュウ,미뇽,Dratini,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,148,species_id,ハクリュー,신뇽,Dragonair,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,149,species_id,カイリュー,망나뇽,Dragonite,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,150,species_id,ミュウツー,뮤츠,Mewtwo,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,151,species_id,ミュウ,뮤,Mew,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,152,species_id,チコリータ,치코리타,Chikorita,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,153,species_id,ベイリーフ,베이리프,Bayleef,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,154,species_id,メガニウム,메가니움,Meganium,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,155,species_id,ヒノアラシ,브케인,Cyndaquil,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,156,species_id,マグマラシ,마그케인,Quilava,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,157,species_id,バクフーン,블레이범,Typhlosion,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,158,species_id,ワニノコ,리아코,Totodile,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,159,species_id,アリゲイツ,엘리게이,Croconaw,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,160,species_id,オーダイル,장크로다일,Feraligatr,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,161,species_id,オタチ,꼬리선,Sentret,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,162,species_id,オオタチ,다꼬리,Furret,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,163,species_id,ホーホー,부우부,Hoothoot,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,164,species_id,ヨルノズク,야부엉,Noctowl,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,165,species_id,レディバ,레디바,Ledyba,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,166,species_id,レディアン,레디안,Ledian,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,167,species_id,イトマル,페이검,Spinarak,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,168,species_id,アリアドス,아리아도스,Ariados,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,169,species_id,クロバット,크로뱃,Crobat,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,170,species_id,チョンチー,초라기,Chinchou,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,171,species_id,ランターン,랜턴,Lanturn,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
